Tweet,label
 ليش  يعتمد  ال+ تخصص  ب+ ال+ جامعات  حتي  الابتعاث  ل+ ما  تخرج +نا ما  في +ه وظاءف  و+ لا  وظيفه  اعتماد +ها من  ال+ صحه  و+ ال+ خدمه  ال+ مدنيه  اداره  مستشفيات  يناشدون  ال+ ملك,negative
" اهل  كربلاء  جايينكم  خطار  لحد  يوم  الاربعينيه  ,  خدم +ه ل+ حسين  شرف  ل +نا ,  .  ال+ شكر  الجيزل  الي  اهالي  كربلاء  و+ جميع  ال+ مواكب  و+ خدم +ه ال+ امام  ال+ حسين  ع  ال+ سلام",positive
 هل  يوجد  دوله  ب +ها مليشيات  مسلحه  ترسل  .  ل+ ال+ دول  ال+ اخري  .  هل  تكلم  عن  تدخلات +ه في  .  ال+ يمن  سوريا  ال+ عراق  و+ خلايا  ارهابيه  و+ تجسس  في  دول  اخري  .  ال+ سيد  نصرالله,very_negative
" وصيهامير  ال+ مءمنين  لكميل  بن  زيادمختصره  (  ياكيمل  !  سم  كل  يوم  ب+ اسم  الله  ,  و+ قل  ل+ احول  و+ لا  قوه  الا  ب+ الله  و+ توكل  علي  الله  و+ اذكر +نا و+ سم  ب+ @@باسماءنا@@ +نا وصل  علي +نا",neutral
 عاجل  اعتقال  رءيس  حكومه  لبنان  ال+ مستقيل  سعد  ال+ حريري  و+ رءيس  ال+ ديوان  ال+ ملكي  ال+ اسبق  خالد  ال+ تويجري  اضاف +ه ل+ ال+ امير  محمد  بن  فهد  ب+ تهم +ه اختلاس  اموال,neutral
" بين  حلق +ه مالك  مكتب +ي عن  ال+ اطفال  و+ خيال +هم ال+ واسع  و+ حلق +ه وليد  عبود  مع  سمير  جعجع  ,  ما  حاسس  في  فرق  غير  لوغو  ال+ قناه  .  .  .  ب+ موضوعي +ه",negative
" اللهم  ان +ك لا  تحمل  نفس  فوق  طاقه +ها ,  ف+ لا  تحمل +نا من  كرب  ال+ حياه  ما  لا  طاق +ه ل +نا ب +ه ,  و+ اغفر  ل +نا وارحمنا  واهدنا  و+ اصلح  حال +نا و+ احفظ +نا من  كل  سوء",neutral
" بعد  ما  تجهز  كل  اوراق +ك ال+ لي  بد +ك تشتغل  في +هم ,  بتيجي  بنت  اخت +ك و  ب+ ترسم  علي +هم ال+ حروف  ال+ ابجديه  .  و+ عادي  يقولو  انت  خال +هم و  لازم  تتحمل  بكا",neutral
" قال  ال+ امام  علي  علي +ه ال+ سلام  ال+ دنيا  دار  ممر  لا  دار  مقر  و+ ال+ ناس  في +ها رجلان  :  رجل  باع  نفس +ه ف+ اوبق +ها ,  و+ رجل  ابتاع  نفس +ه ف+ اعتق +ها .",neutral
 تسجيل  ال+ سياره  ب+ المانيا  40  يورو  مع  ال+ نمر  60  او  50  ناس +ي .  ب+ لبنان  ب+ ال+ الف  دولار  ل+ توصل  لل  5  الاف  .  حسب  نوع  ال+ سياره  .  ال+ عمي  .  ضرايب  ب+ ال+ قوه,very_negative
 ما  تخافي  سمي  الاءشياء  باءسماءها  لاءن  ال+ حاد  لم  يعد  يطاق  يجب  ال+ مواجهه  و+ لو  ب+ ال+ كلمه  و+ هي  اقوي  من  ال+ رصاصه  لذ,negative
 حسن  نصر  الله  داءم  يتحدث  ب+ هدوء  و+ تعقل  فيما  يخص  ال+ وضع  في  لبنان  رغم  ان +ه اقوي  لاعب  بين  ال+ تشكيله  ال+ سياسيه  في  لبنان  .  .  احذروا  ال+ حليم  اذا  غضب  !  !,positive
 اللهم  ادخل  .  ام +ي .  قلب  ال+ فردوس  ال+ اعلي  قلب  .  ب+ غير  حساب  و+ لا  سابق  عذاب  .  الله  امين  يا  رب  .  الله  يرحم +ه و+ يجعل  مثوي +ه ال+ جنه,very_positive
 غالي  ب+ قلبي  مثل  ذاك  ال+ قمر  فوق  .  و+ اسقي +ك من  عذاب  ال+ مشاعر  و+ ازيد +ك .  و+ الا +لا ب+ قلبي  يعلم  الله  رصيد +ك .  ان  جيت  و+ ان  ما  جيت  باقي  ل +ك ال,very_positive
 اه  انتي  من  ال+ لي  بمصو  -  الت  ل+ حالي  ب+ عرف  بيت  ال+ اسد  زبال +ه جايب  صور +ه شذوذ  اي  طبيعي  تكون  اسدي  هي  بتج,very_negative
 الله  ياسيد  مافي  كلام  بعد  كلام +ك .  .  و+ ب+ ما  ان +ك تكلمت  عن  ال+ متمنين  .  ياسيدي  ب+ كل  صدق  تمنيات +ي و+ امنيات +ي ان  تزول  ال+ سعوديه  و+ تتبدد  .  و+ نقل  ال+ حجر  ال+ اسود  ل+ ال+ يمن,negative
 ال+ ناس  ماترضي  علي +ك .  و+ هذا  حزن +ك من  ايدي +ك .  شما  تقدم  خير  وش  كد  ناوي  خير  .  ال+ خير  يتناسون +ه و+ ال+ شر  يجيك  .,negative
 السبهان  :  ال+ مزايدات  في  موضوع  ال+ حريري  مضحك +ه جدا  كل  هذا  ال+ حب  و+ ال+ عشق  قتلتم  ابا +ه و+ قتلتم  امل  ال+ لبنانيين  في  حياه  سلمي +ه و,negative
 حقير +ه !  رفعت  ضغط +ي عم  بحاول  ارجع  اتعاطف  مع +ها زي  اول  كم  حلق +ه بس  خلص  مش  قادره  تواقحت  كتير  مع +ه ان,very_negative
 ال+ صليب  ال+ احمر  ال+ دولي  ال+ خاص  ب+ شءون  ال+ اسري  يسمح  ل+ ال+ شعب  ال+ لبناني  من  زيار +ه رءيس +ه ال+ اسير  في  ال+ سعوديه  و+ ال+ اولويه  ل  14  اذار  طاءفي +ه ال+ حريه  ل+ سعد  ال+ حريري,negative
 في  حياه +ك من  يستحق  ال+ مكان  ال+ اول  و+ هناك  من  يستحق  ال+ اخير  /  /  و+ لكن  حتما  هناك  ال+ كثيرين  في  حياه +ك من  لا  يستحق  حتي  ال+ مرور  امام  نافذه  بيت +ك /  /,neutral
 مصر  ال+ بلد  ال+ عربي  ال+ ثالث  يتاهل  ل+ كاس  ال+ عالم  بعد  ال+ سعوديه  و+ تونس  مبروك  و+ يبقي  ل+ سوريا  ان  تتاهل  ل+ يكتمل  ال+ حلم  ال+ عربي  في  روسيا  2018,very_positive
 في  ال+ حياه  لا  توجد  اي  صدف +ه بل  هي  اراد +ه الله  سبحان +ه و  تعالي  تتجلي  في  هذه  ال+ مواقف  ف+ هو  مسبب  ال+ اسباب,very_positive
 يلي  تلوم  ال+ قلب  في  حب  طير +ه عزالله  ان +ك ما  تعرف  ال+ ولع  كيف  ال+ طير  في  قلب +ي و+ ماس +ك جريره  مثبت +ه ب+ ال+ قلب  ياراعي  الكيف,very_positive
" ال+ سلام  علي +كم و+ رحم +ه الله  و+ بركات +ه ,  سعاده  ال+ مستشار  ال+ كل  يعلم  ان  امام  نادي  ال+ هلال  مهم +ه وطني +ه مفصلي +ه في  تاريخ  ال+ نادي  وا",very_positive
 يا  ليت  بعد  يفكوا +نا من  ال+ لبنانيين  ال+ حاقدين  ال+ متواجدين  ب+ مناصب  عليا  في  شركات  سعودي +ه و+ رواتب  خيالي +ه و+ اعطاء  ال+ فرصه  ل+ ال+ شباب  ال+ سعودي  .,negative
" بيب  صنع  فريق  مميز  من  كل  ال+ نواحي  ,  لكن  صدق +ني ال+ اسلوب  ال+ دفاعي  لمورينهو  و+ كونتي  لا  يشبه  اسلوب  فينغر  ابد  .",positive
 صاروخ  يمني  مبارك  علي  ال+ سعوديه  يصل  ب+ سلام +ه .  و+ يزلزل  ال+ رياض  نرجوا  من  سعد  ال+ حريري  .  ان  ينتبه  ل+ نفس +ه .  بكرا  بقولوا  راح  في  ال+ صاروخ,very_negative
 يا  خير  الرازقين  .  ارزقنا  ايمانا  لا  ريب  في +ه .  و+ رزقا  لا  جحود  في +ه .  و+ نصر  لا  كبر  في +ه .  و+ عز  لا  ذل  في +ه .  و+ علم  لا  ضلال  في +ه,positive
" من  حب +هم ل+ ابناء  وطن +هم ,  و  سعي +هم ل+ ال+ مساهمه  ب+ خدم +ه ال+ اسر  ال+ محتاجه  في  ال+ اردن  ,  تطوع  طلاب  مدراس  ال+ كليه  ال+ علميه  ال+ اسلاميه  بتع",positive
 .  عيد +ك مش  ايا  عيد  عيد +ك متل  ال+ احلام  .  ب+ طلب  من  ربي  يزيد  ب+ عمر +ك اجمل  ايام  .  في  احلي  من  هيك  كلام  حب  قبل +ه .  كل  سن +ه و+ انت,very_positive
 اعلام  ال  سعود  صدعوا  رءوس +نا ب+ اتهام  ايران  ب+ ال+ تدخل  و+ ب+ احتجاز  سعد  ال+ حريري  عرف  ال+ عالم  تدخل  سعودي  ال+ سافر  في  سياده  لبنان  شوفولنا  رءيس  حكومه +نا و+ ين,very_negative
 صقر  ل  ال+ مستقبل  :  اتفهم  قلق  بعض  ال+ ناس  و+ كل  ال+ اسءله  التي  تشغل  بال +هم س+ يرد  علي +ها ال+ رءيس  ال+ حريري  عندما +ما يعود  ل+ لبنان  .  و+ انا  اتواصل  ب+ شكل  يومي  مع +ه,positive
 رافق  اصيل  في  زمان +ك يصافي +ك لا  شاف  زلات +ك عن  ال+ ناس  غطي +ك تري  ال+ صديق  ال+ لي  يحبك  و+ يغلي +ك تلقي +ه عون +ك .  علي  ال+ شده  و+ يمني +ك,positive
" ما  خص  ال+ حكم  اذا  رءاسي  او  لا  ,  ال+ رءيس  هو  ال+ لي  بيعمل  ال+ كرسي  ,  و+ الله  يطول  ب+ عمر  رءيس +نا ال+ فخامه  و+ ال+ عماد  ل+ ال+ بلد  و+ هي",positive
 رءيس  وزراءلبنان  سعد  ال+ حريري  يقدم  استقاله +ه و  يءكد  رفض +ه استخدام  سلاح  حزب  الله  ضد  ال+ لبنانيين  و+ ال+ سوريين  و+ يعرب  عن  خشيه +ه من  تعرض +ه ل+ محاول +ه اغتيال,very_negative
 كل  حد +ي تامر  ع  منتخب  وباعو  لازم  تتعلق  مشنقتو  الله  لا  يسامح  ل+ باع  لبنان  و+ حرم +نا هل  فرح +ه لو  بدنا  ناكل  20  غول  ب+ كاس  ال+ عالم  .  .  مبروك  ل  مصر,negative
 طيط  عليج  و+ علي  دماغج  الي  محش +ه نعل  مكطعه  .  مو  صوجج  و+ ل+ الله  صوج  السواج  ناءب +ه .  هوه  انتي  شكلج  مال  حفار  مال  ك+ بور  بوادي  ال+ سلام,very_negative
 هل  تعلم  ان  حارس  ال+ منتخب  ال+ سوري  ال+ حالي  هو  شبيح  اخو  شرموط +ه كان  يحمل  ال+ سلاح  و+ يقتل  ال+ سوريين  ال+ ابرياء  ?  !  لا  و+ الله  شكل +ك ما,very_negative
 الي  دا  تكتب  ع  ال+ صراحه  حبيبي  ان +ي اصلي  من  ال+ موصل  !  شيع +ه وعشايرنا  بعد +ها هناك  قبيل +ه طي  بس  اهل +ها نواصب  وبيبيتي  شالت  ل+ بغداد  الله  يرحم +ها,negative
" هذا  هو  حرف  ال+ قاف  و+ هو  ال+ حرف  ال+ حادي  و  ال+ عشرين  من  حروف  ال+ هجاء  ال+ عربيه  ,  و+ هو  في  ال+ اصل  مجهور  اصاب +ه التهميس  في  معظم  ال+ السن",neutral
" ""  اهل  رزقوا  ب+ طفل +هم ال+ اول  و+ ال+ وحيد  بعد  11  سن +ه ,  ال+ طفل  ما  بيعرف  كلمه  لا  وبياكل  حلو  وشوكولا  اغلب  وقت +ه و+ مصروف +ه ب+ كفي  كل  ال+ صف  """,negative
" تعبت  من  ال+ انتظار  ,  .  تعبت  من  ال+ قهوه  اصبحت  مرار  .  تعبت  من  ال+ كذب  و+ ال+ تكرار  .  الي  اين  ال+ مفر  الي  ال+ ماضي  ,  مستحيل  .  الي  ال+ مستقبل  لا  اعتقد  .  لم  يعد  غير  ال+ فرار",negative
 غدا  س+ اتوجه  ل+ زيار +ه .  .  غدا  س+ امشي  مع  قافل +ه ال+ عاشقين  و  اتزين  ب+ غبار  ال+ زوار  س+ اتوجه  ب+ قلبي +ي و+ كل  عقلي +ي قبل  جسد +ي ل+ سيد +ي ال+ حسين,very_positive
 علشان  ملوك  ال+ ليل  بيصوروا  تحت  اي  ظروف  قوه  تكنو  سبار +ك مزود  ب+ كاميرا  خلفيه  13  ميجا  بيكسل  و+ فلاش  خلف +ي هيخلي  صور +ك متتاثرش  بال,neutral
 اللهم  يا  من  حميت  ال+ كعبه  من  ابرهه  ال+ اشرم  .  نسال +ك ان  تحمي  ال+ كعبه  و+ بلاد +ها و+ رجال +ها و+ شعب +ها من  كل  شر  و+ ان  تديم  علي +نا نعم +ه ال+ بيت  ال+ حرام  .  .,positive
 مسي +كم غايه +ي يا  اهل  ال+ وفاء  و+ ال+ ذوق  .  اردد  ا  لا  شعار  و+ في +كم ازين  قاف +ها .  .  .  يطري  علي  ناس  (  ن  )  لجان +ي ال+ شوق  .  يسعد  مساء  من  قراء  حروف +ي و+ شاف +ها,very_positive
" قد  انتهت  جوله  ,  و+ ال+ قادم  جولات  اراي +ها قريب +ه و+ تتسارع  .  .  ايا  قاتلي  تحضر  جيدا  ,  .  تعال  نذهل  من  كانوا  يظنون  ان +هم دولا",negative
" نغلق  اعين +نا عندما +ما نضح +ك ب+ شد +ه ,  و+ عندما +ما نحلم  و+ عندما +ما نتعانق  و+ عند  ال+ خشوع  لان  اجمل  مافي  هذه  ال+ حياه  لن  ترا +ه في  عين +ك بل  س+ تشعر  ب +ه في  قلب +ك روعه",very_positive
 الحمدلله  و+ ال+ شكر  الله  رزق +نا زيار +ه ابا  عبدالله  ال+ حسين  علي +ه ال+ سلام  اللهم  نسال +ك و+ ندعو +ك ب+ حق  ابا  عبدالله  ال+ حسين  ان  تكشف  ه,positive
 مهما  صادف +ك في  حياه +ك تحديات  .  .  اغلق  عيني +ك عن  اي  مشاعر  سيءه  تسبب  ل +ك ال+ حزن  .  .  و+ ادر  ظهر +ك ل+ الذي  خلقوا  في +ك ال+ الم  .  .  و+ عش  حياه +ك,very_positive
 حس  انو  حياتو  ب+ خطر  .  .  قرر  يهرب  عالسعوديه  و+ يستقيل  .  .  ال+ سيد  حسن  حياتو  مستهدف +ه من  زمان  .  .  بس  و+ لا  مر +ه قرر  يهرب  و+ يترك  مصلح +ه,negative
" استودعت +ك يا  الله  كل  شيء  احب +ه ,  استودع +ك ايام +ي سعاده +ي و  رزق +ي و  مستقبلي  و  امنيات +ي ,  و+ استودعت +ك كل  شخص  احب +ه حب  .",very_positive
" كلما  حركت  شفتي +ك و  انت  تردد  :  .  سبحان  الله  و+ ب+ حمد +ه ,  سبحان  الله  ال+ عظيم  -  تذكر  ان +ها اثمن  امنيات  ال+ موتي  ,  .  ف+ هي  تثقل  ال+ ميزان  ,  و  يحب +ها ال+ رحمن  حب",positive
" -  بيب  بدا  في  السيتي  منذ  ال+ صفر  ,  ب+ تكتيك  جديد  و+ تشكيل +ه جديد +ه .  .  و+ لكن +ه في  ال+ نهايه  صنع  فريق  عنيد  يصعب  ال+ فوز  علي +ه ,  ممتاز",very_positive
" ال  140  حرف  كانت  تعطي +نا فكر +ه عن  غباء  ال+ بعض  ,  ال  280  حرف  ستاكد  هذه  ال+ فكره  .",negative
 طرب  مع  مروان  خوري  قناه  ال+ عربي  هي  من  ضمت  ال+ مبدع  مروان  خوري  الي  ال+ محطه  و+ قدمت  ل +ه برنامج  يحمل  اسم  طرب  مع  مروان  خوري,positive
 برجيت  سعيد  قال  انتهي  عهد  عون  ب+ استقاله  ال+ حريري  هيدا  يا  برجيت  امنيه +ك بس  عهد  ال+ رءيس  باق  باق  باق  و+ لازم  تلبسي  تنور +ه يا  برجيت  سعيد,very_negative
" تصبحي  علي  خير  حب +ي قبل +ه .  بتمنالك  يوم  جديد  مليان  خير  و  سلام  و  امن  و  امان  ,  الله  يكون  مع +ك و  يحميكون  دايم  صلا  .  ب+ حب +ك يا  روح  قلب +ي حب",very_positive
 دكتور  هل  كريم  هيدروكينون  يساعد  علي  ال+ تخلص  من  اثار  ال+ حبوب  و+ كيف  طريق +ه استعمال +ه اذا  يساعد  ?  اتمني  ال+ رد,neutral
" صارت  معروف +ه انو  ال+ كوميديا  ب  لبنان  و+ ال+ ضحكه  ال+ بريءه  رحلوا  ل+ ال+ ابد  مع  شوشو  ,  ابراهيم  مرعشلي  ,  فريال  كريم  و+ رياض  شرار +ه .  .  هيدي  ال+ ناس  ل +ي ما  في  متلها",negative
" عندما +ما يصرخ  شخص  ما  في  وجه +ك ,  احتفظ  ب+ هدوء +ك ,  ف+ هذا  س+ يزيد  غضب +ه في  ال+ بدايه  ثم  يشعر  ب+ ال+ خجل  ,  ثم  يشعر  ب+ ال+ اذي  اكثر  من +ما شعرت  انت  .",positive
 عاجل  .  مجموع +ه مسلح +ه تستهدف  دوري +ه ل+ جهاز  مكافحه  ال+ ارهاب  ب+ ال+ اسلحه  ال+ خفيفه  في  حي  ال+ قادسيه  وسط  مدين +ه كركوك,neutral
 اندي +ه ال+ دوري  ال+ سعودي  و+ لا  نادي  في +هم يلعب  ب+ خط +ه 5  /  4  /  1  منتخب +نا ال+ مفروض  يمشي  مع  نمط  ال+ لعب  ال+ لي  متعودين  علي +ه ال+ لاعبين  ب+ دون  فلسفه  .  ال+ سعوديه  ال+ برتغال,negative
" لست  سعيد +ه مع  هذا  ال+ قدر  ,  لكن +ي لست  تعيس +ه ايضا  ,  انا  و+ هو  في  حال +ه تراض  رضيت  ب+ ما  قدر  ل +ي و+ رضي  عن +ي ب+ رضا +ي عن +ه .  .",neutral
" رد  ال+ وزير  مشنوق  ب+ عنف  علي  باسيل  :  ""  لست  ال+ ان  و+ لن  تكون  في  ال+ مستقبل  في  موقع  يحدد  ل +ي و+ ل+ ال+ فريق  ال+ سياسي  الذي  انتمي  الي +ه ,  لا  صلاحيه +نا و+ لا  دور +نا """,neutral
 و+ الله  محد  استغل  اسماء  نجوم  الا  فاشل +ه حقه +هم ه  من  سلمي  ل  سعد  ل+ بطم +ه و+ الخ  و+ ب+ نهايه  قاعد +ه بيت +ها ب+ دون  شغل  ماعمدها  الابشري,very_negative
" ال+ ايام  مع +ها وكاله  زاد +ي ,  و+ شرب +ي .  مانيب  قانط  .  .  لو  ان  ال+ حال  يرثاله  .  -  .  و+ الله  مادري  .  .  وش  ال+ لي  كاتب +ه ربي  .  لكن  ,  عسا +ني ما  ادنق  راس +ي الا  ل +ه !",negative
 يقدم  ل +نا ال  سعود  ال+ دلاءل  تلو  ال+ دلاءل  علي  ان +هم اكثر  خطر  و  اشد  لءم  من  بني  صهيون  .  ال+ سعوديه  ال+ رياض  قطر  ال+ دوحه  ال+ حجاز  العواميه  ال+ عرب,very_negative
 كلام  ال+ ناس  محمد  عبيد  يعتبر  ان  ما  جري  ال+ يوم  هو  اخطر  من  5  ايار  (  قرارات  ال+ حكومه  ال+ لبنانيه  عام  2007  حول  امن  ال+ مطار  و+ خط,negative
" ان +نا نقتل  ب+ دوافع  دينيه  ف+ طبيعي  ان  تنسب  ل+ دين  فاعل +ها ,  و+ مثل  هذه  ال+ حادثه  ليست  ك+ ذلك  ف+ طبيعي  ان  لا  تنسب  ل+ دين  ف",negative
 الي  كل  من  يغرر  اقول  ل +هم هذا  لبنان  ال+ مقاوم  و+ شعب  عنيد  و+ يوحد  رءيس  مءتمن  و+ قوي  و+ استقاله  ال+ خرير  من  ال+ رياض  لم  تحرك  في +نا شي,neutral
 كلام  ال+ ناس  استاذ  محمد  عبيد  يعتبر  ان  ما  جري  ال+ يوم  هو  اخطر  من  5  ايار  و+ هو  علي  مستوي  ال+ قرار  1559  و+ هذا  يعني  ان  ال+ سعوديه,negative
 احد  اهالي  مدين +ه الحمزه  ال+ غربي  المدحتيه  جنوب  بابل  .  يروي  ل +كم قص +ه زوار  من  ال+ كوت  حين  اخرج  عاءله +ه و+ اعطي +هم مفاتيح  بيت +ه,neutral
" رقي  ال+ روح  ان  يكون  ال+ انسان  متذوقا  ل+ ال+ حرف  ,  ل+ ال+ جمال  ,  لدي +ه حس  عال  من  ال+ التزام  و+ ال+ انضباط  ,  يسمو  ب+ نفس +ه عن  كل  ما  يخدش  شفافي",positive
 و+ ل+ ال+ جمال  ملامح  اخري  تتجلي  في  ايجابيه +ك في  ال+ تعامل  مع  ال+ ناس  .  .  في  نهوض +ك كلما  تعثرت  في  مسالك  ال+ حياه  .  .  في  يقين +ك ان  الله  س+ يخلق  من  بعد  ال+ شده  فرجا  .,very_positive
 مجلس  ال+ وزراء  يصوت  علي  تخصيص  قطع +ه ارض  الي  مءسس +ه ال+ بيت  ال+ عراقي  ل+ ال+ ابداع  من  دون  بدل  ل+ غرض  رعايه  ال+ ايتام  .  .  الف  مبروك  هشام  ال+ ذهبي,very_positive
 ابتسم  حين  يضيق  علي +ك ال+ امر  و+ استبشر  ف  رب  ال+ خير  لا  ياتي  الا  ب+ ال+ خير  !  .  و+ داءم  في  ال+ غيب  شء  جميل  يستحق  ال+ صبر  .  .  مساء  ال+ خير  ال+ خير,positive
 فوز  اللويزه  علي  الهومنتمن  ب+ نتيجه  92  -  91  في  اطار  ال+ مرحله  ال+ سادسه  من  ب+ طول +ه لبنان  ل  كره  ال+ سله,neutral
 هل  يوجد  دوله  ب +ها مليشيات  مسلحه  ترسل  .  ل+ ال+ دول  ال+ اخري  .  هل  تكلم  عن  تدخلات +ه في  .  ال+ يمن  سوريا  ال+ عراق  و+ خلايا  ارهابي +ه .  و+ تجسس  في  دول  اخري  .  ال+ سيد  نصرالله,very_negative
" ل+ بيه  ,  يالي  ما  يساوي +ك مخلوق  .  يا  ال+ لي  تغار  شفا +ه من  ريق  فم +ه .  .  .  عاشق  بديت  وجيتك  ال+ حين  معشوق  .  كاس  ال+ هوي  ما  يذبح +ك غي",very_positive
 طلعت  ال+ ماده  يلي  ل+ هل  ما  ب+ عرف  كيف  قدمتا  و  ما  كنت  دارس +ه قسم  كامل  83  !  الحمدلله  يا  رب +ي الحمدلله  بكا,positive
" ""  انا  اقصد  علي  ذوول  ال+ لي  ب+ مقدم +ه ال+ صوره  ال+ لي  لابسين  شيلات  الوان  مو  ابو  الغتره  ,  هاي  يسمون +ها شيله  فار  """,negative
 اكل  اعراب +ي عند  امير  و+ كان  شر +ه .  ف+ قال  ال+ امير  :  مالك  تاكل  ال+ خروف  كان  ام +ه نطحه +ك ?  .  ف+ رد  ال+ اعرابي  :  و+ مال +ك تشفق  علي +ه كان  ام +ه ارضعت +ك ?,neutral
 نفس  ال+ نتاءج  التي  وصل  ل +ها ال+ عراق  س+ يصل  ل +ها لبنان  اذا  قبل  عون  ال+ قيام  ب+ دور  قاءم  مقام  .  خاميني  في  ال+ عراق  نور  ال+ مالكي  .,negative
 ل+ ال+ مره  ال+ مليون  اقول +ك ما  اكل +ك سخر  +  انت  شاطر +ه بس  تتابعي  مسلسلات  من  عند +ها مالت  ابيض  و+ اسود  مدري  شسمه  سخر,negative
 صباح  ال+ خير  .  و+ الله  كنت  طفشانه  و+ متازمه  من  ال+ دوام  الي  ما  دكتوره +نا ال+ اردنيه  جات  تحضرتنا  ;  نادت  علي  اسم  و+ حد +ه :  حنان  م,negative
 انو  انا  لاحظت  ال+ صور  الي  بموبايلي  كلا  صور  و+ ل+ اد  اخوات +ي و  صور +ني انا  بينعدو  عالاصابع  حزن  حزن,negative
 ال+ صبر  هو  وحد +ه الذي  يمنح  ال+ انسان  ال+ دواء  الذي  من  خلال +ه .  يستطيع  ال+ استمرار  في  هذه  ال+ حياه  و+ ال+ تقدم  نحو  ال+ امام  بدل  .  التقوقع,positive
 في  حال  طلب  خدم +ه ال+ تحكيم  ل+ ادوات  ال+ بحث  ادوات  ال+ دراسه  ف+ س+ يتم  ارسال  ال+ اوراق  بعد  تحكيم +ها لايميلكم  خلال  خمس +ه اي,neutral
" ""  يافاتنه  كل  ال+ مدن  يا  ارض  ال+ بياض  ,  ياملهمه  قلب  ال+ بدر  .  ل+ اقال  اه  ما  ارق  ال+ رياض  قلب  """,very_positive
 لقد  تحمل  ال+ رءيس  سعد  ال+ حريري  في  ال+ عشره  اشهر  ال+ اولي  من  عمر  ال+ حكومه  فوق  ما  يحمل  ال+ بشر  .  ف+ ماذا  عسا +ه ينتظر  ?  لو  في  ال+ جو  غيوم  ل+ امطرت  .,positive
 دخيل +ك يالله  صوت  راءع  صوت  ملاءك +ي ب+ ال+ قلب  ما  اجمل +ك يا  نوال  ما  اجمل +ك كل  ما  اسمع  غني +ه ب+ قول  مش  معقول  ينزل  اجمل  و  ب+ تاكد,very_positive
 و+ اعدت +ني في  صواديف  ال+ زمن  .  .  حب +نا يبقي  علي  شر  و  خير  .  في  ليالي  ال+ حب  يوم  يسهرن  .  .  و+ اعدت +ني نكشف  ال+ حب  ال+ كبير  .  و+ يوم  ما  يدخل  ب,very_positive
" جعجع  :  استغرب  كيف  ان  ال+ حريري  لم  يستقل  قبل  هذا  ال+ تاريخ  ,  ف+ ما  حصل  في  ال+ اشهر  ال+ اخيره  لا  يمكن  ل+ احد  ان  يحترم  نفس +ه ان  يبقي  في  ال+ حكومه",negative
 ممعقوله  اخذ  لحيتي  بكاخد  سمباده  ال+ عصر  ترجع  تطلع  ال+ صبح  و  شعر  راس +ي يتساقط  .  و+ ين  ال+ عداله  ب+ ال+ موضوع  ?  .  غزار +ه ب+ ال+ انتاج  و+ سوء  ب+ ال+ توزيع,negative
 بتسحرني  ال+ جماهير  ال+ لي  من  هالنوعيه  .  تلاقي +ها مولع +ه ب+ ال+ مدرجات  توليعه  تخلي +ك تطقع  ل+ لي  يصير  علي  ارض  ال+ ملعب,very_positive
 اذا  كنت  تتم +نا ان  تكون  حاكم  في  اي  دول +ه عربيه  يجب  علي +ك :  .  1  -  ان  تكون  خاءن  .  2  -  ان  تقرب  اهل +ك و+ ذوي +ك من  ال+ حكم  .  3  -  ان  تكون  عميل  ل+ ال+ دول  ال+ اقليميه  .  حقيق +ه,very_negative
 مخلص  سالفه +نا يختصر +ها فاءز  الياسري  يكول  :  .  ف+ لاح  سير  ال+ عصر  عالشيخ  وجايبله  وياه  جدري +ه روب +ه .  .  صادف  ال+ شيخ  عصبي  شال  ال+ جدري,negative
 قال  في  اوساط  من  ال+ حكومه  و+ تيار  ال+ مستقبل  ما  كانو  عارفين  !  .  مان  سعد  ال+ حريري  نفس +ه لو  عارف  ما  كان  عمل  فيديو  هلا  ب+ ال+ خميس  .  استقاله  ال+ حريري,negative
 يا  عم  هو  انت  احول  مين  ال+ لي  متورط  في  ال+ ردود  انا  و+ لا  انت  .  .  .  عموما  لو  هتورط  في  الصح  ف+ انا,very_negative
 ال+ نقطه  ال+ اهم  ب+ حديث  ادم  ايرلي  هي  محاول +ه توريط  ال+ سعوديه  في  حرب  استنزاف  مع  ايران  و  حزب  الله  و+ ترك +ها ل+ وحد +ها فيما  بعد,negative
" حنا  خسرنا  و+ انكسرنا  ,  لين  .  ما  عاد  ندري  وش  بقي  من +نا .  .  نسهر  و+ نشتاق  و+ نحن  ,  ل+ من  ?  .  ل  ناس  ?  و+ الله  ما  درت  عن +نا .",negative
 سمو  ال+ امير  ال+ حسن  بن  طلال  خلال  مشاركه +ه ال+ يوم  في  و+ رش +ه تدريب  ال+ مدربين  حول  ال+ مواطنه  ال+ حاضنه  ل+ ال+ تنوع  :  لم  ات  ل+ اخاطب +كم ك+ شب,neutral
 رحم +ه الله  علي +ك ال+ شهيد  ال+ بطل  و+ صفي  ال+ تل  .  لن  يتكرر  امثال +ك نحنو  ب+ حاجه  الي  امثال +ك انت  .  انسان  نادر  لن  تلد  ال+ نساء  مثل +ك وطن,positive
 قال  عبد  ال+ رحمن  بن  مهدي  :  .  لولا  ان +ي اكره  ان  يعصي  الله  ل+ تمنيت  الا +لا يبقي  في  هذا  ال+ عصر  احد  الا +لا وقع  في  و+ اغتاب +ني ف+ اي  شيء,positive
