text,polarity
 وزير  ال+ داخليه  كان  عصا  في  يد  ال+ اخوان  و+ لا  يصح  ان  يظل  في  منصب +ه ال+ ساده  ال+ محترمون,-1
 ايها  ال+ اخوان  في  ايه  من  ال+ قران  و+ في  اي  حديث  شريف  تعلمتم  ان  ال+ مبني  ال+ مصنوع  من  ال+ حجر  يكون  ال+ دفاع  عن +ه ب+ قتل  ال+ ناس  ب+ ال+ رصاص  ال+ حي  علي  اي  مل +ه انتم,-1
 لو  استمر  مرسي  في  سياس +ه ال+ عناد  ال+ فاشله  س+ يكون  ال+ فرق  ال+ وحيد  بين +ه و+ بين  ال+ مخلوع  مبارك  ان +ه لا  يحب  ان  يقضي  اجازه +ه في  شرم  ال+ شيخ  علي  ال+ اقل  حتي  ال+ ان,-1
 الي  كل  صحفي  صمت +ك مءسف  امام  قتل  زميل  و+ اعتقال  اخر  و+ اهانه  ثالث  و+ منع  رابع  من  ال+ كتابه  دور +ك قادم,-1
 طز  في +ك,-1
 بقوللك  ايه  محمد  محمود  مجلس  ال+ وزراء  ال+ عباسيه  ال+ اتحاديه  و+ غير +هم و+ غير +هم انتم  لستم  ابرياء  و+ خاصمتم  ال+ انسانيه  و+ ال+ حق  من  اجل  ال+ سلطه,-1
 دبلوماسي +ه محشي  ال+ شبت  مقال  ال+ يوم  في  ال+ شروق  ياريت  مرسي  يبقي  يدي  ل+ ال+ شعب  وصف +ه محش +ي ال+ شبت  نبقي  طلعنا  من +ه ب+ حاج +ه,-1
 ال+ اقباط  ال+ معينين  في  مجلس  ال+ شوري  خانوا  انفس +هم و+ وطن +هم و+ كنيسه +هم لقد  رفضت  عرض  ان  يكون  اسمي  ضمن  ال+ معينين  و+ كنت  اتمني  ان  ي,-1
 علم  في  المتبلم  يصبح  ناس +ي و+ ناقش  في  الاخواني  يفضل  ضاني  من  فقرات  تلك  ال+ امثال  في  ال+ معصره,-1
 ف+ ل+ تذهبوا  الي  ال+ جحيم  ال+ حرس  ال+ جامعي,-1
 ال+ اخوان  ب+ غباء +هم س+ يدمرون  انفس +هم ذاتيا  لا  تعطي +هم قبل +ه ال+ حياه  ب+ اتخاذ +هم مثلا  اعلي  ل+ ممارس +ه ال+ فاشيه  و  ال+ عنصريه  لا  تفسد  انتصار +ك ب+ تبني  اساليب +هم,-1
 صور +ه و+ شهاده  ال+ زميله  داليا  رضوان  عن  واقع +ه ال+ اعتداء  علي +ها من  قبل  ال+ داخليه  ب+ سبب  دبوس  علي +ه ابريل  ال+ داخليه  بلطجي +ه,-1
 نصيح +ه ل+ اتباع  مرسي  كفوا  عن  ال+ نواح  و+ ال+ هجوم  علي  كل  مخالف  كنتم  سببا  في  تحويل +ه ل+ ديكتاتور  ب+ تاييد +كم ال+ اعمي  ل +ه ف+ لا  تزيدوا  من  ك,-1
 علمو  و+ ل+ اد +كم ان  مفيش  حاج +ه اسم +ها تحرير  سيناء  و+ ان  بطل  ال+ حرب  و+ ال+ سلام  حمار  و+ ان  سيناء  هترجع  ف  ال+ لحظه  ال+ لي  يقرر  ال+ عرب  في +ه رجوع  فلس,-1
 اولا  ال+ موضوع  مش  في +ه تفاصيل  ثانيا  اللينك  لا  يعمل  ثالثا  ال+ تعليق  ع  ال+ صوره  خاص  ب+ مقال  مختلف  تماما  ال+ خلاصه  مفيش  ف+ ايد +ه,-1
 ظابط  جيش  يهين  اهالي  مدين +ه ال+ شيخ  زويد  و+ يقول  و+ الله  ل+ نضرب +كم ب+ ال+ كيماوي  زي  بشار  ال+ فيديو  كارث +ه و+ الي  بيعملوه  اجرام  سيناء,-1
 شاءعات  ال+ فاشيين  و+ طيور  ال+ ظلام  و+ اصحاب  ال+ معايير  ال+ مزدوجه  من  نشطاء  و+ سياسيين  و+ اعلاميين  و+ رجال  اعمال  و+ موتورين  في  ال+ خارج  س+ تظل  كاذب +ه,-1
 ال+ مءامره  ال+ حقيقيه  علي  مصر  هي  اعاده  انتاج  ال+ استبداد  ب+ اجراءات  متسارع +ه ال+ ان  ينقل  ناءب  عام  عين +ه ال+ رءيس  مستشارا  جليلا  تعسفيا  ل+ رفض +ه احتجاز  ابرياء,-1
 دور  ال+ اعلام  في  زمن  مرسي  كان  اختلاق  ازمات  وهمي +ه ل+ ذبح +ه و+ تحول  الي  اخفاء  كوارث  و+ فضاءح  ال+ انقلاب  و+ ال+ تطوع  ل+ حل +ها,-1
 ع  منطق  حقير  و+ لا  يتبع +ه سوي  ال+ جبناء  هذه  نفس  تقتل  عارف  يعني  ايه  يمكن  لو  اخو +ك او  ام +ك كنت  تفهم,-1
 ماتدافعش  عن  ال+ كذب  و+ تقولي  انا  مش  اخوان  مرض +ك ده  لي +ه علاج  علي  فكر +ه ان +ك تبطل  تعيش  في  قطيع  ال+ جماعه  و+ تشغل  مخ +ك شويه,-1
 بلال  فضل  و+ مصطفي  ال+ نجار  عن  فاشي +ه ال+ تعذيب  في  سجون  و+ اقسام  ال+ شرطه  بعد  ال+ انقلاب  يكشف  ان  مصر  ترتد  ل+ عصور  ال+ عبوديه  فظاءع  لا  توصف,-1
 الي  من  يعتبر  ال+ اخوان  سلميين  شاهد  ال+ ان  ضحايا  اعتداءات  ال+ اخوان  ال+ وحشيه  علي  ال+ ابرياء  في  بين  ال+ سرايات  مع  ال+ استاذ  واءل  الابراشي  اخوان  مجرمون,-1
 كفايه  عند +ك التايملاين  و+ لو  لسه  مش  فاهم  يبقي  مش  مشكله +ي حتي  ال+ ان  كل  ال+ ردود  ال+ لي  بتحاول  اما  سخاف +ه او  قل +ه ادب  او  محاول +ه من  واحد  مش  فاهم  لغه,-1
 ال+ تيار  ال+ شعبي  و+ جبهه  ال+ انقاذ  اكتشفا  اخيرا  ان +هما بلا  قيم +ه في  زمن  ال+ انقلاب  بعد  اعلان  قانون  ال+ تظاهر  ال+ جديد,-1
 لا  ل+ ال+ محاكمات  ال+ عسكريه,-1
 كتب  احد  ال+ سوريين  ال+ جيش  امتص  دم +نا اربعين  عاما  ثم  قتل +نا نحن  في  مصر  عانينا  نفس  ال+ ماساه  و+ لكن  ل+ ستين  عاما,-1
 ال+ حد  ال+ ادني  و+ ال+ حد  ال+ اقصي  فسس,-1
 من  ال+ مءسف  ان  يتراجع  ال+ رءيس  عن  و+ عود +ه لقد  وعد  ال+ رءيس  مرسي  ال+ مصريين  ب+ اصلاح  تشكيل  لجن +ه ال+ دستور  وهاهو  يتراجع  عن  وعد +ه و+ ينقض  ال+ عهد  شيء  معيب,-1
 تخبط  غير  عادي  في  هذه  ال+ حكومه  و+ من  ال+ رءاسه  زياده  و+ الغاء  ضراءب  في  نفس  ال+ يوم  يثبت  ان +ه ليس  لدي +هما ادني  خط +ه او  رءيه  او  نضج,-1
 عادي  اشوف  بنت  حاط +ه بس  مو  عادي  اشوف  صبي  حاط  استرجل  بطيت  جبدي  جربت  ال+ عقال,-1
 يعني  ناس  قعدت  تنكر  تعري +ه ست  ال+ بنات  و+ بعدين  قعدت  تبرر +ه مست +ني من +هم فجا +ه ينتفضوا  ل+ كرام +ه الانسانللاسف  كل +نا هندفع  تمن  غياب  ال+ عدل  في  هذا  ال+ بلد,-1
 ضياء  رشوان  هو  واحد  من  اسوا  من  تولي  نقاب +ه ال+ صحفيين  تامر  مبكرا  مع  ال+ عسكر  و+ مهد  ل +هم ال+ اجواء  ال+ اعلاميه  ل  ال+ انقلاب  و+ شارك  في  قتل,-1
 بيعتوا  حريه +كم عشان  تعيشوا  و+ تاكلوا  بس  حتي  دي  استخسروا +ها فيكوا  غلاء  ال+ غاز  و+ من  بعد +ه ال+ بنزين  و+ مش  هتقدروا  تفتحوا  بءكوا,-1
 ال+ مشكله  هي  في  انصار  ال+ جدل  ال+ عقيم  ال+ مشكله  هي  في  احزاب  و+ تيارات  تريد  دستورا  رجعيا  بنتقص  من  ال+ حقوق  و+ ال+ حريات  ب+ اسم  خطر  متوهم  هو  مخالف +ه ال+ شريعه,-1
 واحد  بيطبل  بقال +ه سنين  و+ في  ال+ اخر  مش  عايزينه  يبقي  في  حمل +ه السيسي  ال+ راجل  اجتهد  و  صوابع +ه و+ رمت  عن  حازم  عبد  ال+ عظيم  اتحدث,-1
 اتهام  محمد  مهدي  عاكف  ال+ مرشد  ال+ سابق  ل+ ال+ اخوان  عمر +ه اكثر  من  عاما  ب+ ال+ قتل  ال+ عمد  يءكد  ان  الفبركه  وصلت  مدي +ها,-1
 مسيرات  و+ مظاهرات  في  كل  انحاء  مصر  ال+ انقلاب  لا  يعبا  ب+ ال+ رفض  ال+ شعبي  و+ اعلام  ال+ عار  يحرض +ه علي  قتل  و+ قمع  شعب +ه لا  احد  يهزم  ال+ شعب,-1
 ال+ اشارات  ال+ بذيءه  من  يد  و+ اصابع  علاء  الاسواني  ل+ معارضي +ه في  فرنسا  تكشف  ال+ معدن  ال+ حقيقي  ل+ ال+ ليبراليه  عند  ال+ انقلابيين,-1
 قاربت  ال+ سنه  علي  ابشع  مجزر +ه في  ال+ تاريخ  ال+ انساني  فض  اعتصام  رابع +ه و  ال+ عين  مليءه  ب+ ال+ حسره  و  يمزج +ها ال+ امل  و  ال+ صبر  علي,-1
 وقف +ه تامل  ل+ مجزر +ه ال+ اتحاديه  ادانه  واضح +ه ل,-1
 يعني  بدل  ان  تعتذر  عن  توصيف +ك تزيد  ال+ طين  بل +ه ب+ تشويه  ناس  دخلوا  ال+ سجون  ايام  كنت  مشغولا  في  بيزنس  حوار  ال+ اديان,-1
 اردوغان  معادي  ل+ ال+ اسلام  يقود  دول +ه فاجر +ه و+ فاسق +ه,-1
 ال+ قضاء  ال+ مصري  اتي  ب+ مرسي  رءيس  ما  تقول +ه يعني  ان  نتيجه  انتخابات  ال+ رءاسه  باطل  ال+ قضاء  سلطه  دول +ه و+ هكذا  مرسي  هو  ال+ دوله  مرفوض,-1
 ال+ يوم  ال+ سابع  تقول  ابو  العلا  ماضي  صباحي  والكتاتني  اجتمعا  سريا  ب+ وساطه  عربيه  هذا  المانشيت  كذب  كذب  كذب,-1
 بعض  خريجي  ال+ ازهر  يخرفون  في  خطب +ه ال+ جمعه  اخبار  مصر,-1
 نهض +ه ال+ غرور  و+ ال+ انانيه  يدعم +ها ال+ نفاق,-1
 اح +نا شعب  و  انتوا  شعب  علي  ال+ حجار  في  راي +ي هذا  هو  احقر  و  احط  عمل  فني  في  تاريخ  مصر  و  حسب,-1
 صحيفه  ال+ فجر  بيان  رسمي  وايت  نايتس  تهاجم  مرتضي  جعلت  ال+ زمالك  عزب +ه ل+ فساد  عبر  تطبيق  نبض,-1
 ملاحظ +ه غريب +ه عندما +ما نطالب  ب+ شفافي +ه ال+ تمويل  ف+ ان  انصار  مرشحين  محددين  يثورون  و+ يكيلون  ال+ شتاءم  يكاد  ال+ مريب  ان  يقول  خذوا +ني,-1
 مخاوف  ال+ مسلمين  من  ال+ اخوان  لا  تقل  عن  مخاوف  ال+ اقباط  و+ لولا  تواطء  ال+ اخوان  مع  ال+ عسكري  ل+ ما  وصلنا  الي  هذه  ال+ ورطه  ال+ طاءفيه  قضت  علي +ها ال+ ثوره  نهاءيا,-1
 الناصبي  مرسي  ف  اخر  ليل +ه ل +ه استخدم  مفرد +ه ال+ شرعيه  عشرات  ال+ مرات  لان  عقد +ه ال+ شرعيه  عند +ه وصلت  حد +ها و+ هذا  عقد +ه نقص +ه شرعي +ه قياد +ه ال+ بحارنه  من  زمان,-1
 علي  ال+ اخوان  ان +هم يعرفوا  ان  ال+ شعب  بعد  شويه  هو  ال+ لي  هيتعامل  مع +هم ب+ التي  هي  لو  استمروا  في  نهج +هم ال+ ارهابي  و  ال+ متطرف,-1
 مفيش  ب+ اسم,-1
 هو  كل  كلب  و+ لا  كلب +ه يمسك  منصب  فاكر  ان +ه ممكن  يتحكم  في  تاريخ  ال+ بلد  دي  علي  اشكال +كم ال+ ضاله  مبارك  اكتوبر  سيناء  نصر,-1
 ال+ مدرس  عبد  ال+ غفار  محمد  ابلغ  ال+ شرطه  عن  طالب +ه تكتب  علي  ال+ حاءط  يسقط  حكم  ال+ عسكر  ف+ قبضوا  علي +ها رجال +ه اخر  زمن,-1
 بقي  الخولات  محمد  عادل  و  احمد  ماهر  بتوع  نشطاء  السبوبه  حمدين  صباحي  عايز  يطلع +هم كد +ه عادي  و+ نكرم +هم كمان  احا,-1
 ابرز  نشاط  ل+ ال+ انقلاب  تطهير  مصر  من  ال+ علماء  و+ ال+ احرار  و+ ال+ شرفاء  و+ ال+ موهوبين  و+ ال+ متفوقين  في  ال+ جامعات  و+ ال+ مدارس,-1
 ال+ سذج  صدقوا  هجوم  ال+ اعلام  علي  ب+ اسم  يوسف  اذكر +هم ب+ هجوم  عماد  اديب  و+ لميس  و+ خيري  و+ تهديد +هم ب+ مقاضاه +ه بعد  اول  حلق +ه ال+ مره,-1
 ال+ اشتراك  في  ال+ استفتاء  ال+ باءس  اعتراف  ب+ شرعيه +ه كل  ما  فعل +ه مرسي  باطل  و+ غير  شرعي  و+ لا  استبعد  علي  ال+ اخوان  تزوير  ال+ نتاءج  انا  مع  ال+ مقاطعه  ال+ شامله,-1
 علي  نفس  ال+ اساس  دول +ه ال+ بطش  و+ حقاره  ال+ مواطن  دول +ه ال+ لعنه  علي  ال+ حقوق,-1
 ال+ لي  متصور  ان  حل  مشكل +ه ال+ صحافه  ال+ حكوميه  ب+ ان +ك تجيب  حتي  ملايكه  رءساء  تحرير  يبقي  غلطانوالدليل  كتاب  صباح  حمامو  يوميات  صوحفيه  في  ال+ اهرام,-1
 اخلع  اي  ملابس  حمراء  ترتدي +ها جنود  ال+ موت  حول +ك لن  يرحموا +ك كما  لم  تمنع +هم براء +ه انس  و+ طفوله +ه من  قتل +ه مذبح +ه بورسعيد,-1
 س+ تظل  اسراءيل  داءما  ال+ عدو  ال+ اول  ل+ امه +نا و+ لكن  ب+ سبب  جراءم +ها و+ ليس  دين +ها و+ لو  كانت  اسراءيل  دول +ه بوذي +ه و+ ارتكبت  هذه  ال+ جراءم  ل+ ما  تغيرت  عداوه +نا ل +ها,-1
 حتي  ال+ اراجوز  مالوش  مكان  في  اعلام  ال+ عار  مطلوب  قطيع  يكرر  ما  يسمع  و+ يتملي,-1
 ال+ اعلام  لا  مظاهرات  صور  ال+ قنوات  مصر  خالي +ه و+ هادء +ه ال+ طرطور  مصر  تدفع  ثمنا  باهظا  ب+ سبب  ال+ مظاهرات  مين  ال+ كذاب  كل +هم,-1
 و+ مش  بعيد  خالص  تكون  ال+ شءون  ال+ معنويه  هي  ال+ لي  باعتا +ه من  ال+ اساس  و+ هم  ب+ غباء +هم ال+ معتاد  وقعوا  في  ال+ مصيده  دون  تردد  هيموتوا  ب+ غباء +هم,-1
 مشاهد  مذابح  اكتوبر  دارت  حول  ال+ عالم  و+ اي  اكاذيب  او  تمثيليات  ل+ ال+ انقلاب  لن  يصدق +ها ال+ عالم,-1
 اوراق  ال+ انقلاب  ال+ وقت  و+ ياس  ال+ ثوار  دعم  ال+ خليج  اسراءيل  ال+ قتل  ال+ اعتقال  كذب  ال+ اعلام  فقهاء  ال+ شيطان,-1
 ما  ان  اذكر  ال+ مرشد  او  شفيق  او  مبارك  ب+ نقد  حتي  تنفتح  صفاءح  ال+ قمامه  و+ تنهمر  شتاءم  مقذع +ه هل  يوجد  تشابه  في  طريق +ه ال+ تفكير  بين  ال+ اخوان  و+ ال+ فلول,-1
 ماذا  بعد  انا  شاهد  ال+ جميع  ال+ اخوان  و+ هم  يحاولون  حرق  مصر  و  مذابح  ضد  المدنين  ال+ عزل  و+ ال+ جنود  و+ ال+ ضباط  هل  هناك  من  ل+ ازال  يتحدث  عن  مبادارات  و  صلح,-1
 عجز  ال+ حكومه  ال+ مصريه  ال+ متواصل  عن  ال+ تعامل  ب+ فاعلي +ه مع  ال+ ازمه  و+ اخفاق +ها في  اداره  ملف  ال+ مفاوضات  مع  ال+ صندوق  ب+ شفافيه,-1
 برلمان  مشكوك  في  شرعيه +ه س+ ينتخب  لجن +ه نصف +ها من +ه اي  غير  محايد +ه ل+ وضع  دستور  ل+ مصر  و+ ليس  ل+ ال+ اغلبيه  ال+ دستور  مصدر  ال+ سلطات  و+ ليس  ال+ عكس  المتاهه  مستمره,-1
 شاهد  ال+ اخوان  حل  ال+ برلمان  انقلاب  علي  ال+ مسيره  ال+ ديموقراطيه,-1
 سي  بي  سي  جنايات  شبرا  ال+ خيمه  تقضي  ب+ معاقب +ه سارقي  سيار +ه ال+ قيادي  الاخواني  محمد  البلتاجي  ب+ ال+ سجن  سنوات  مع  ال+ شغل  شايفه  التعريص  وساخه,-1
 ال+ قنوات  ال+ دينيه  و  ال+ قاهره  ال+ يوم  اتقفلوا  وقت  مبارك  ب+ ال+ قانون  ب+ رض +ه بنعيد  نفس  ال+ غلط  حول  ال+ شخص  ل+ ال+ تحقيق  بس  تقفل  قناه  ده  غلط,-1
 ال+ انتخابات  ال+ اخيره  كانت  بين  اختياريين  كلي +هما مر,-1
 اعتقال  ال+ فتيات  دون  عاما  ل+ رفض +هن ال+ انقلاب  ثم  اجراء  اختبارات  حمل  ل+ بعض +هن تصرفان  تعكس  وضاعه  ال+ انقلاب  و+ خس +ه من  ينفذون +ها,-1
 في  ناس  غاويا  ك+ دب  و+ كمان  بتخاف  فيديو  متفبرك  تماما  مندوبه +نا في  ليسيه  ال+ حريه  مادخلتش  ال+ لجنه  اصلا  بس  حركات  مفضوح +ه,-1
 اخر  خاطر  قبل  ال+ نوم  اكبر  جريمه  في  حق  ال+ ثوره  و+ حق  مصر  هو  ان  نحرم  انفس +نا من  ال+ فرصه  ال+ حقيقيه  التي  دفع  شهداء  ال+ ثوره  ب+ ارواح +هم من  اجلهاو  ما+ زالوا,-1
 يا  مرسي  يا  خاين  يا  عميل  عيال +ك ال+ امريكان  قتلوا +ه,-1
 كلمتين  كدا  يا  و  ?  د  ا  ?  حب +ه تمرد  ال+ شغل  في +ها كان  نصيف  و  بامانهلكن  بعد  ب+ قت  معرصهف  ما  حدش  م  ا  ?  خوان  يشكك  ف  ال+ توقيعات  نقط +ه,-1
 قلت  ل+ ال+ رءيس  هناك  حمل +ه علي  حري +ه ال+ تعبير  و+ بداتم  في  اغلاق  ال+ قنوات  و+ مصادر +ه ال+ صحف  ب+ دون  سند  قانوني  معني  ذلك  ان  كل  من  يهاجم  ال+ اخوان  س+ يتم  اغلاق +ه,-1
 اشتموا  و  قلوا  ادب +كم كمان  و+ كمان  خلي +نا نتعرف  علي  اخلاق  ال+ اخوان  ال+ اخوان  جماع +ه ارهابيه  ال+ اخوان  قتلوا  ماري  ومياده  ال+ اخوان,-1
 ال+ غشيم  فعلا  يا  هيموتك  يا  هيزنقك  تموت +ه اخطر  خصم  في  ال+ حقيقه,-1
 في  مصر  قتيل  علي  ال+ طرق  في  و+ لا  حد  بيعمل  حاج +ه,-1
 هدم  و+ احراق  ال+ مساجد  و+ ال+ منازل  وحشي +ه لم  يفعل +ها ال+ احتلال  ال+ غاشم  ال+ انقلاب  تحول  الي  ابشع  احتلال  ل+ مصر  و+ شعب +ها,-1
 احاول  ان  اتعاطف  مع  من  رمان +ي ب+ ال+ خيانه  و+ ال+ كفر  و+ استخدم  ال+ دين  ل+ تحريض  ال+ ناس  علي  و+ عرض  اسرتي  ل+ ال+ خطر  و  شكك  ال+ ناس  في  ديني  طب  ازاي,-1
 كيف  يمكن  الغاء  ال+ اعلان  ال+ دستوري  مع  ال+ ابقاء  علي  مضمون +ه و+ علي  ال+ اثار  ال+ مترتبه  علي +ه و+ ال+ ابقاء  علي  ال+ استفتاء  في  موعد +ه لماذا  لايحترم  مرسي  ذكاء +نا,-1
 رفض  ال+ طعون  ضد  شفيق  يدل  علي  ان +هم س+ يدفعون  ب +ه ل+ ال+ رءاسه  ب+ ال+ تزوير  لا  يجب  ان  تستدرج  ال+ ثوره  ل+ معركه  معروف +ه نتيجه +ها سلفا  ل+ ابد  من  عزل  شفيق  و+ محاكمه +ه,-1
 رباعي  ال+ انقلاب  فود +ه و+ ربيع  والعزباوي  و+ عطيه  ضيوف  قناه  ال+ جزيره  مباشر  اتمسح  ب +هم ال+ ارض  ب+ كل  دولار  حطوا +ه في  جيوب +هم,-1
 لسه  يا  كلب  لسان +ك طالع  لسه  بتخطف  م  ال+ شوارع  طلعت  حرب,-1
 ال+ اخوان  يكتبوا  ب+ ال+ انجليزي  عشان  يستقووا  ب+ ال+ خارج  مافيهاش  مشكل +ه لكن  لو  انت  عملت  كد +ه تبقي  عميل,-1
 كسر +نا حاجز  ال+ خوف  دستور  يجهض  حقوق +نا و  حريات +نا هو  دستور  س+ نسقط +ه ال+ يوم  قبل  ال+ غد  قوه +نا في  اراده +نا,-1
 اسالوا  ال+ برادعي  عن +ما فعل +ه في  ال+ عراق  ب+ اسم  طلع  حرامي,-1
 سيسي  لم  يتلقي  اي  محاضرات  او  تدريب  علي  ال+ كلام  او  ال+ حوار  مع  ال+ اعلام  هل  يريد  ان  يكون  رءيسا  ل+ مصر  ب+ هذا  ال+ قدر  من  ال+ فقر  ال+ فكري  و+ ال+ حواري,-1
 هو  توفيق  عكاشه  مش  راح  ل+ ال+ عرص  لي +ه انتخبوا  ال+ عرص,-1
 بيان  ال+ جيش  واضح  و+ لا  مجال  ل+ ال+ حديث  عن  انقلاب  عسكري  الا  من  كذابي  الاخوانمرسي  استهان  ب+ شعب +ه و+ قرر  ان  يكون  رءيسا  ل+ عشيره +ه فقط  ف+ اسقط +ه ال+ شعب,-1
 خطوره  تصويت  ال+ امن  ل+ شفيق  لو  تاكد  حدوث +ه ان +ه سلاح  س+ يتم  استعمال +ه في  ال+ اعاده  ل+ ياتي  ب+ ال+ نتيجه  ال+ مرجوه  ب+ دون  تزوير  في  ال+ صندوق  واجب +نا ان  نتحقق  فورا,-1
 و+ ال+ عسكر  سيطر  ظلم  اتجبر  ل+ ال+ شر  حضر  ع  ال+ حدود  زي  ال+ فراخ  وع  ال+ حريم  يتشطر  عسكر  كاذبون,-1
 اسرار  نشي +ه السيسي  داخل  حار +ه ال+ يهود  ب+ ال+ قاهره  ال+ جمهور  السيسي  انتخبوا  ال+ عرص  السيسي  يهودي  مصر  انقلا,-1
 صعب  ابعتي  حاج +ه تاني +ه وهريتويت  انما +ما مثال  ال+ راسماليه  ال+ فاشي  ده  مش  معي +ه,-1
 ال+ انقلاب  يقتل  ال+ سوريين  في  ال+ بحر  قبل  ان  يدخل  علي  ال+ فلسطينيين  من  ال+ جو  ال+ مصريون  ذاقوا  كل  ال+ اصناف,-1
 يا  مقرفين  ده  في +ه محجبات  بيتم  ال+ تحرش  بيهم  دي  لو  لابس +ه درع  حرب  من  ال+ عصور  ال+ وسطي  حيتحرشوا  ب+ ال+ خوذه  ال+ عيب  في +كم يا  معفنين,-1
 انا  مش  حارق  دم +ي غير  ان  ال+ مدعو  عدلي  منصور  مصدق  نفس +ه ان +ه رءيس,-1
 ب+ يونغ  يانغ  تشبه  رءيس +ه كوريا  ال+ جنوبيه  ب  عاهر +ه و  اوباما  ب  قواد +ها كوريا  ال+ شماليه  امريكا  ال+ عالم,-1
 اما  ان  توافق  ال+ اخوان  علي  قتل  ال+ ناس  و+ تعذيب +هم و+ احراق  ال+ كناءس  و+ تخريب  ال+ بلد  و+ اما  ان  يعتبروا +ك شامتالدم  ال+ مصري  كل +ه يحزن +نا جدا  لكن  ال+ اخوان  مجرمون,-1
 الي  شريك  شفيق  في  مشروع +هما ال+ رءاسي  ال+ فاشل  عيب  علي +كما تعاون +كما مفضوحتزويركما  فج,-1
 حقاره  صحيفه  ال+ فجر  او  ال+ فجور  علاء  صادق  يشتري  منزلا  في  ال+ وكره  و+ يتخذ  قطر  وطنا  عندما +ما تكذب  كما  تتنفس,-1
 شباب  ال+ اخوان  معي +نا ب+ اسم  طلع  حرام +ي ال+ برادعي  طلع  جاسوس,-1
 و+ بعدين  هو  في  حد  افشل  ال+ رءيس  غير  كذب +ه و+ اخلاف +ه للوعودكثير  من  ال+ لي  بتسميهم  ثور +ه مضاده  كانوا  بيحترموه  وبيتمنوا  ل +ه ال+ نجاح  قبل  ان  يستبد,-1
 كل  قاده  ال+ انقلاب  و+ ال+ حكومه  و+ ال+ داخليه  و+ ال+ اعلام  الذين  اتهموا  ال+ اخوان  ب+ استخدام  ال+ دين  هم  اكثر  ال+ ناس  استخداما  ل +ه,-1
 ال+ سياسه  ال+ شرعيه  التي  يعمل  ب +ها ال+ سلفيون  في  بلاد  ال+ حرمين  مزور +ه و+ مكذوب +ه علي  ال+ اسلام  و+ ان  صفق  ل +ها كبار  ال+ علماء  و+ اتحدي  في  ذلك,-1
 نت +هم عصام  ال+ عريان  و+ حزب  ال+ حريه  و+ ال+ عداله  ب+ احداث  فتن +ه و+ قتل  و+ اصابه  مصريين,-1
 انا  ب+ حب  ال+ رقاصات  و+ هما  فوق  راس +ي انت  نجس  اصلا  يا  انتخبوا  ال+ عرص,-1
 عندما +ما يستمر  ال+ قضاء  في  ال+ تحقيق  في  بلاغات  عبثيه  تهدف  الي  تشويه  ال+ معارضه  و+ تنتهي  ب+ دون  معاقب +ه مقدمي +ها ف+ نحن  ننضم  ب+ امتياز  الي  قاءم +ه ال+ نظم  ال+ بوليسيه,-1
 ال+ لعبه  ال+ قديمه  مجلس  ال+ قضاء  يرشح  ل+ ال+ رءيس  بضع +ه اسماء  و+ ال+ رءيس  يري  اكثر +هم طاعه  و+ يقوم  ب+ تعيين +ه مرسي  يحذو  حذو  مبارك  و+ س+ يلقي  مصير +ه دستور +كم باطل,-1
 ب+ بساط +ه هذا  ال+ دستور  بني  علي  باطل  و+ ل+ ذلك  ف+ هو  حتما  س+ يقود  الي  باطل  مرسي  كذب  علي  ال+ مصريين  من  اجل  تمرير  هذا  ال+ دستور  و+ لا  يمكن  ان  يفلح  من  يكذب  ابدا,-1
 مرسي  مثل  مبارك  س+ يعين  رءساء  ال+ اجهزه  ال+ رقابيه  هل  يستطيع  رءيس  جهاز  رقابي  عين +ه مرسي  ان  يعترض  علي  ميزاني +ه ال+ رءاسه  او  تمويل  الاخواندستوركم  باطل,-1
 من  صكوك  جمال  مبارك  الي  صكوك  ال+ اخوان  تعددت  ال+ صكوك  و+ ال+ قفا  واحد,-1
 ال+ رءيس  ال+ فلسطيني  محمود  عباس  الهولوكوست  ابشع  جريمه  عرفت +ها ال+ بشريه  في  ال+ تاريخ  ال+ حديث  فلسطيني  يقول  هذا  ال+ كلام,-1
 اطالب  ب+ ال+ تحقيق  مع  ال+ دكتور  محمد  مرسي  ب+ تهم +ه اهانه  فكر +ه رءاسه  ال+ جمهوريه,-1
 عدد  ال+ مدنيين  الذين  احيلوا  ل+ ال+ قضاء  ال+ عسكري  يقترب  من  الف  مصري  في  ست +ه اشهر  ال+ رساله  هنا  ان  ال+ تظاهر  ال+ سلمي  قد  يكلف +ك سنوات  في  ال+ سجن  ال+ حربي,-1
 و  جدير  ب+ ال+ ذكر  ان  ال+ دب  ال+ روسي  بيشجع  جماعات  مسلحه  بوتين  طلع  داعم  ل+ ال+ ارهاب  اوكراني +ه مصر,-1
 ال+ نصاب  يعلم  تماما  جريمه +ه و+ يكمل +ها معتمدا  علي  غباء  من  ينصب  علي +هم هذا  هو  اعلام  ال+ عار  في  مصر  يمارس  جريمه +ه معتمدا  علي  غباء  جمهور +ه,-1
 انتهاك  حرم +ه ال+ مسجد  ال+ اقصي  علي  يد  ال+ صهاينه  جريمه  لن  يغفر +ها ال+ تاريخ  ل+ كل  ال+ صامتين  و  ال+ سءال  عن  ال+ دور  ال+ مصري  اصبح  مطروحا  ب+ قوه,-1
 ب+ مناسب +ه عيد  تحرير  سينا  ال+ سيد  ال+ رءيس  ال+ ساده  صناع  ال+ قرار  يحرق +كم الله  اسقطوا  كامب  ديفيد,-1
