text,polarity
гЏ «б«дёб«» «бѕгжм е“нге ѕгжне бгд ќ» г’— »«б” е гд нё б «б” «  Ём «б‘ж«—Џ  ё бе џ«д« »«б” «  Ём «б ’Ён« ,-1
Ќ—ё «бяд«∆” жё б «бд«” ж Џ–н»ег жёЎЏ «’«»Џег ж«бё«ƒег гд Ёжё «б«”ЎЌ ж–»Ќ «б÷»«Ў яб –бя Ён дў— «б«ќж«д гд Ќёег ж«б« «Џ »—ж« «дЁ”ег ÷Ќ«н«,-1
«бЁбжбн г’ЎЁм »я—н нд”м «”г жбн «г—еЁня » «нж» »ѕб гд’ж— «ббег б«  “ѕ «б«дёб«»ннд «б« ÷б«б«,-1
г’«дЏ ‘—яе «бд’— ббЌ«’б«   »«Џ » —«» «бЁбж” б ”ѕнѕ «бѕнжд »Џѕ  жёЁ «б«д «ћ Ў»Џ« ”«жн—” ж»ёне «бб’ж’ н‘ —же« гд Ё”«ѕ бЁ”«ѕ,-1
гнЋ«ё «б‘—Ё «б«Џб«гм «б–м « ќ–же –—нЏе б«џб«ё «бЁ—«Џнд »—∆ гд «б«дёб«» ё бж« «бгнЋ«ё жн” ‘еѕж« »е,-1
бг« «бд«”  е«ћгя Џ‘«д ўбгя жя–»я  ёжг  ЎбЏ бег Ёнѕнже«  бд«” я«д  » ‘я— Ёня «Ё я— «д «бгдЌ—Ёе »ѕб г«   ж» » ёЏѕ  Ё я— ‘—Ёе« «ббн ÷нЏ е,-1
«ѕнд гЋб »«ён «бг’—ннд ћгнЏ« «б«Џ ѕ«Ѕ «бегћн Џбн «б«” «– ќ«бѕ ѕ«жжѕ »ж«”Ўе «д’«— «б«ќж«д «б«—е«»ннд «бЋж—е ” д ’— Џбн «б«—е«»,-1
«бЏ»нѕ Ём «Џб«г «бЏ«— бг ндЎё »Џѕ  ’—нЌ «не«» —г“м «д «б«ё»«Ў ”нё«ЎЏжд «д ќ«»«  «б»—бг«д жн’ж жд б« ббѕ” ж— «–«,-1
»Џ÷ «б«‘я«б «бж”ќе Ё «бг—ћ бг«  ‘жЁе«  Ќ” «де« е—»  г «б—‘«Ќ ё»б г« н —ѕг,-1
«б”г«Ќ б—гж“ «бЌ“» «бжЎдм «бгдЌб »«бўеж— бб«Џб«г гЌ«жбе бќбё Ќ«бе  ѕб” Џбм «б—«м «бЏ«г »«д ед«я —«м ж—«м «ќ— Џ’,-1
«б–н бг нб«Ќў Ќ м «б«д «д гЎ«б» «бЋж—е бг   Ќёё «г« «де б« н «»Џ г« нЌѕЋ ж«г« «д —«∆Ќе «б”бЎе ёѕ «Ёёѕ е «б—ƒне ж’Ёё« е ёѕ «ќ—” е Џд ёжб «бЌё,-1
гЁ—ж÷ ‘»«» «б«ќж«д нд“бж« »я—е нЎ«б»ж« »«ё«бе «бд«∆» «бЏ«г «бЁ«”ѕ «ббн ÷нЏ Ќё «б‘еѕ«Ѕ ж«Ё—ћ Џд «бг егнд,-1
ёж«днд «н г—Ќбе «д ќ«»не «ег гбнжд г—е гд «бг—Ќбе дЁ”е« »г—‘Ќнде« жяб «бг—«Ќб «ббн »Џѕ «бЋж—е « бЏ» Ён «”«” ёж«днде« б ѕ»н— «бд нће »«Ўб,-1
г«  ЁЏбе ёд«е «бћ“н—е еж «Џб«д Ќ—» Џбм г’— ж б« нгяд «б”яж  Џбне,-1
г‘«еѕ гƒбге б«” г—«— «бћн‘ «бг’—н Ён  Ёћн— гд«“б «е«бн —ЁЌ ‘г«б ”нд«Ѕ Ќ”»д« «ббе ждЏг «бжянб,-1
«б‘Џ» г‘ б«ён н«яб ж«б«”Џ«— д«— ж«б‘џб ж«ёЁ ж«б«дёб«» н»дм д’»  –я«—м Ём —«»Џе »Џ‘—нд гбнжд г‘ Ќ«”нд »«бд«”,-1
жг«“«б  «бЌЁбе г” г—е »Џдж«д »«”г ЎбЏ Ќ—«гм,-1
Џ«ѕе б« «Џбд Џд гж«ёЁн «б”н«”небяд ябе «б« «бѕ” ж— Ён ябге ж«Ќѕе ге“беж бж ж’бд« бге“бе «б«” Ё «Ѕ Ќёжб б«,-1
«б—∆н” жћг«Џ е нѕЁЏжд »г’— «бм г—Ќбе ўб«гне »«г н«“ ё—«— ѕня « ж—н »«б«” Ё «Ѕ Џбм ѕ” ж— »«Ўб нё”г «бгћ гЏ Ћг Ќ’«— бб”бЎе «бё÷«∆не б Џжнёе«,-1
Ёнбг «бћ“н—е «б’дѕжё «б«”жѕ б«Ќѕ«Ћ «б« Ќ«ѕне Ё÷Ќ «бяЋн— «д ў—ж« Ёнбг «бгдѕ” «ббн енЁ÷Ќ Ќ«ћ«  яг«д жяг«д «д ќ»ж« «бЏ—’,-1
б«д гћб” «б‘Џ» гд ќ» Џбм Џж«— ж ‘янб «б «”н”не «н÷« »”нЎе жж«÷Ќе,-1
жћЏ яж «б жн е «ббн Ё«   н« «ќж«д гЏбе‘  нћн Ёнд ѕн ћд» жћЏ «ге«  «бћдѕн жћня« жяб «ббн « ё бж« Ён Џеѕяг ж Ќ  ўб я–» —∆н”яг гќбЁ «бжЏжѕ,-1
Ќж«— «бЎ—‘«д,-1
«д« Ќ«”” «д «б д«яе ‘жне  «дм е ж’б »«бд«” ед« ж ёжбя —«Џм Ё—ё «бЁжбж—“ «ббм »ндм ж»ндя бж ”гЌ ,-1
«б—∆н” гЌгѕ дћн» н’Ё «б÷»«Ў «б«Ќ—«— »«бќжде жндѕг Џбм «де «Ўбё Џбнег «”г «Ќ—«— »Џѕ «я ‘«Ё ќн«д ег «д ќ»ж« «бЏ—’,-1
ё«б «б—∆н” «бг ’енд гЌгжѕ Џ»«” «д г« ЌѕЋ б «бнежѕ Ён «бежбжяж”  еж «»‘Џ ћ—нге Џ—Ё е« «б»‘—не Ён «бЏ’— «бЌѕнЋ «ќ»«— Ё,-1
Џ»— Џ«г« гд Џгбм «б«Џб«гм е«ћг  «б«Џб«г «бё–— ж Џ—÷  бЌ—» ‘—”е «бяб  «яѕ гг« ёб е гд Џ«г«,-1
«бгЌ—ёе «»‘Џ ћ—нге »«б «—нќ «бЌѕнЋ,-1
бд «’ѕё я » «б «—нќ »Џѕ «бнжг жёѕ —«н  «бЌ«÷— н“нЁ »б« Ќн«Ѕ ЁянЁ » «—нќ я »е гд ’— гћ“—е —«»Џе,-1
«ббн ÷ѕ  Ўен— «бѕ«ќбне еж г—”н жћг«Џ е жг«Ќѕ‘ гдЏег Џд ѕежн«—н   ж—нд« ‘Ў«—е дёѕя Џбм я–» «б—∆н” жћг«Џ е жЁ‘бег «б–—нЏ,-1
Ён д«” » гж  ед« «бг‘—Ќе,-1
«не «б‘н«яе ѕн н« ж«ѕ «янѕ «ќ я г‘ д«“бе «бде«—ѕе «не ѕе Џ—Ё н «“«н г« «д  б«»” »дЎбжде« е д“б ен «“«н «” —ћб,-1
гд ё«б «д ѕ” ж— «бћг«Џе б« нё”г г’— нћ» «д ня‘Ё Џбм дў—е Ёе–« ‘нЅ ж«÷Ќ ж÷жЌ «б‘г”,-1
«Џгб  жн е Џбм  џнн— »«г»—“ «б»  ннћн «б—ѕ “н «б—н жн  «ббн Ё«  ЁЏб« »н«ябж« »н»н Џ «б’»Ќ,-1
б« ‘«н »«бн«”гнд »б гЎ«б»е »«”ё«Ў «бѕ” ж— ж—Ё÷ б«ќжде «бѕжбе жб«ѕ«Ѕ «бЌяжге «бя«—Ћн жѕЏже б«д ќ«»«  —∆«”не г»я—е «д «” г—  ћ«еб џ÷» «б‘Џ»,-1
ћ—нѕе «б«е—«г гЌ«яге гд —ћ«б «б‘—Ўе Ён Ќбж«д б Џ–н» гж«Ўд Ќ м «бгж  «”бж» г я—— —”«бе бж“н— «бѕ«ќбне «д  «бг”∆жб,-1
Ќёнёе Ёћ—е« ‘»«» »г”«Џѕе «б«ќж«д жг«  Ёне« «б‘»«» ж«б«ќж«д ж«” Ё«ѕ где« Џ»нѕ «б»н«ѕе «д’«Ё «б«ќж«д,-1
«б«Џб«г «бЁ«”ѕ жЁ∆—«де «гн—я«  ”«дѕ «б«ќж«д ж«бнжг жЁѕ гд «бяждћ—” нб ён ”н”н ж«бЎ—Ўж— ж»б«жм гћ«днд —”гм,-1
«б«ќж«д нг«—”жд «б‘Ќ« е »гдЎё «д ж яЁ«— же —жЌж« «бд«— »” «»ж” «нѕняж ”«Џѕжд« н« яЁ«— Џ‘«д —»д« нд’— «б«”б«г,-1
ќ»—«Ѕ “—«Џнжд «б‘жд «б“—«Џне ”»» «еѕ«— ягн«  я»н—е гд «бёгЌ ж”Џ— «б«—ѕ» џн— г—÷н ббЁб«Ќ г’—,-1
«д« Ќ“нд г—÷ дЁ”н ё« б —»г« н—ѕ∆ »Ќ«бя «бм Ќн«е »«∆”е ћѕ« Ё «Ќ–—ƒ где« б«д «б«нћ«»не Ќ м бж я«д «бЌ“д Џ ёб»я б«»ѕ,-1
»џ÷ «бдў— Џд д нће «б«” Ё «Ѕ ”нўб е–« «бѕ” ж— џн— ‘—Џн б«де ќ—ћ гд бћде  «”н”не »«Ўбе  г  Ќ’нде« »«Џб«д ѕ” ж—н »«Ўб ”жЁ н”ёЎ ѕ” ж— «бг—‘ѕ,-1
—ЁЏ «б‘Џ«—«  «б”н«”не Ён «бЌћ Ќ—«г ‘—Џ« жќн«де жЎдне,-1
«б”»«Ќе «“«м «б”н«Ќ ннћж« ж гЌ«Ёў «б«ё’— «—е«»н,-1
ж“н— «бѕ«ќбне я«д Џ’« Ён нѕ «б«ќж«д жб« н’Ќ «д нўб Ён гд’»е «б”«ѕе «бгЌ —гжд,-1
«не« «б«ќж«д Ён «не гд «бё—«д жЁн «м ЌѕнЋ ‘—нЁ  Џбг г «д «бг»дм «бг’джЏ гд «бЌћ— няжд «бѕЁ«Џ Џде »ё б «бд«” »«б—’«’ «бЌн Џбм «м гбе «д г,-1
бж «” г— г—”н Ён ”н«”е «бЏд«ѕ «бЁ«‘бе ”няжд «бЁ—ё «бжЌнѕ »нде ж»нд «бгќбжЏ г»«—я «де б« нЌ» «д нё÷н «ћ«“ е Ён ‘—г «б‘нќ Џбм «б«ёб Ќ м «б«д,-1
«бм яб ’ЌЁн ’г я гƒ”Ё «г«г ё б “гнб ж«Џ ё«б «ќ— ж«е«де Ћ«бЋ жгдЏ —«»Џ гд «бя «»е ѕж—я ё«ѕг,-1
Ў“ Ёня,-1
»ёжббя «не гЌгѕ гЌгжѕ гћб” «бж“—«Ѕ «бЏ»«”не «б« Ќ«ѕне жџн—ег жџн—ег «д г б” г «»—н«Ѕ жќ«’г г «б«д”«дне ж«бЌё гд «ћб «б”бЎе,-1
ѕ»бжг«”не гЌ‘н «б‘»  гё«б «бнжг Ён «б‘—жё н«—н  г—”н н»ём нѕн бб‘Џ» ж’Ёе гЌ‘н «б‘»  д»ём ЎбЏд« где »Ќ«ће,-1
«б«ё»«Ў «бгЏнднд Ён гћб” «б‘ж—н ќ«дж« «дЁ”ег жжЎдег жядн” ег бёѕ —Ё÷  Џ—÷ «д няжд «”гн ÷гд «бгЏнднд жяд  « гдн «д н,-1
Џбг Ён «бг »бг н’»Ќ д«”н жд«ё‘ Ён «б«ќж«дн нЁ÷б ÷«дн гд Ёё—«   бя «б«гЋ«б Ён «бгЏ’—е,-1
Ёб –е»ж« «бм «бћЌнг «бЌ—” «бћ«гЏн,-1
«б«ќж«д »џ»«∆ег ”нѕг—жд «дЁ”ег –« н« б«  ЏЎнег ё»бе «бЌн«е »« ќ«–ег гЋб« «Џбм бгг«—”е «бЁ«‘не ж «бЏд’—не б«  Ё”ѕ «д ’«—я » »дн «”«бн»ег,-1
’ж—е ж‘е«ѕе «б“гнбе ѕ«бн« —÷ж«д Џд ж«ёЏе «б«Џ ѕ«Ѕ Џбне« гд ё»б «бѕ«ќбне »”»» ѕ»ж” Џбне «»—нб «бѕ«ќбне »бЎћне,-1
д’нЌе б« »«Џ г—”н яЁж« Џд «бдж«Ќ ж«бећжг Џбм яб гќ«бЁ яд г ”»»« Ён  Ќжнбе бѕня « ж— » «ннѕяг «б«Џгн бе Ёб«  “нѕж« гд я,-1
Џбгж жб«ѕяг «д гЁн‘ Ќ«ће «”ге«  Ќ—н— ”нд«Ѕ ж«д »Ўб «бЌ—» ж«б”б«г Ќг«— ж«д ”нд«Ѕ е —ћЏ Ё «ббЌўе «ббм нё—— «бЏ—» Ёне —ћжЏ Ёб”,-1
«жб« «бгж÷жЏ г‘ Ёне  Ё«’нб Ћ«дн« «ббндя б« нЏгб Ћ«бЋ« «б Џбнё Џ «б’ж—е ќ«’ »гё«б гќ бЁ  г«г« «бќб«’е гЁн‘ Ё«нѕе,-1
ў«»Ў ћн‘ ненд «е«бн гѕнде «б‘нќ “жнѕ жнёжб ж«ббе бд÷—»яг »«бянг«жн “н »‘«— «бЁнѕнж я«—Ће ж«бн »нЏгбже «ћ—«г ”нд«Ѕ,-1
‘«∆Џ«  «бЁ«‘ннд жЎнж— «бўб«г ж«’Ќ«» «бгЏ«нн— «бг“ѕжће гд д‘Ў«Ѕ ж”н«”ннд ж«Џб«гннд ж—ћ«б «Џг«б жгж ж—нд Ён «бќ«—ћ ” ўб я«–»е,-1
«бгƒ«г—е «бЌёнёне Џбм г’— ен «Џ«ѕе «д «ћ «б«” »ѕ«ѕ »«ћ—«Ѕ«  г ”«—Џе «б«д ндёб д«∆» Џ«г Џнде «б—∆н” г” ‘«—« ћбнб«  Џ”Ён« б—Ё÷е «Ќ ћ«“ «»—н«Ѕ,-1
ѕж— «б«Џб«г Ём “гд г—”н я«д «ќ б«ё «“г«  жегне б–»Ќе ж Ќжб «бм «ќЁ«Ѕ яж«—Ћ жЁ÷«∆Ќ «б«дёб«» ж«б ЎжЏ бЌбе«,-1
Џ гдЎё Ќён— жб« н »Џе ”жм «бћ»д«Ѕ е–е дЁ”  ё б Џ«—Ё нЏдн «не нгяд бж «ќжя «ж «гя яд   Ёег,-1
г« ѕ«ЁЏ‘ Џд «бя–» ж ёжбн «д« г‘ «ќж«д г—÷я ѕе бне Џб«ћ Џбм Ёя—е «дя  »Ўб  Џн‘ Ён ёЎнЏ «бћг«Џе ж ‘џб гќя ‘жне,-1
»б«б Ё÷б жг’ЎЁн «бдћ«— Џд Ё«‘не «б Џ–н» Ён ”ћжд ж«ё”«г «б‘—Ўе »Џѕ «б«дёб«» ня‘Ё «д г’—  — ѕ бЏ’ж— «бЏ»жѕне Ёў«∆Џ б«  ж’Ё,-1
«бм гд нЏ »— «б«ќж«д ”бгннд ‘«еѕ «б«д ÷Ќ«н« «Џ ѕ«Ѕ«  «б«ќж«д «бжЌ‘не Џбм «б«»—н«Ѕ Ён »нд «б”—«н«  гЏ «б«” «– ж«∆б «б«»—«‘н «ќж«д гћ—гжд,-1
яЁ«не Џдѕя «б «нгб«нд жбж б”е г‘ Ё«ег н»ём г‘ г‘яб н Ќ м «б«д яб «б—ѕжѕ «ббн » Ќ«жб «г« ”ќ«Ёе «ж ёбе «ѕ» «ж гЌ«жбе гд ж«Ќѕ г‘ Ё«ег бџе,-1
«б н«— «б‘Џ»н жћ»ее «б«дё«– «я ‘Ё« «ќн—« «дег« »б« ёнге Ём “гд «б«дёб«» »Џѕ «Џб«д ё«джд «б ў«е— «бћѕнѕ,-1
б« ббгЌ«яг«  «бЏ”я—не,-1
я » «Ќѕ «б”ж—ннд «бћн‘ «г ’ ѕгд« «—»Џнд Џ«г« Ћг ё бд« дЌд Ём г’— Џ«днд« дЁ” «бг«”«е жбяд б” нд Џ«г«,-1
«бЌѕ «б«ѕдм ж«бЌѕ «б«ё’м Ё””,-1
гд «бгƒ”Ё «д н —«ћЏ «б—∆н” Џд жЏжѕе бёѕ жЏѕ «б—∆н” г—”н «бг’—ннд »«’б«Ќ  ‘янб бћде «бѕ” ж— же«еж н —«ћЏ Џд жЏѕе жндё÷ «бЏеѕ ‘нЅ гЏн»,-1
 ќ»Ў џн— Џ«ѕн Ён е–е «бЌяжге жгд «б—∆«”е “н«ѕе ж«бџ«Ѕ ÷—«∆» Ён дЁ” «бнжг нЋ»  «де бн” бѕнег« «ѕдм ќЎе «ж —ƒне «ж д÷ћ,-1
Џ«ѕн «‘жЁ »д  Ќ«Ўе »” гж Џ«ѕн «‘жЁ ’»н Ќ«Ў «” —ћб »Ўн  ћ»ѕн ћ—»  «бЏё«б,-1
нЏдн д«” ёЏѕ   дя—  Џ—не ”  «б»д«  ж»Џѕнд ёЏѕ   »——е г” дн гдег Ёћ«е нд Ё÷ж« бя—«ге «б«д”«дбб«”Ё ябд« едѕЁЏ  гд џн«» «бЏѕб Ён е–« «б»бѕ,-1
÷н«Ѕ —‘ж«д еж ж«Ќѕ гд «”ж« гд  жбм дё«»е «б’ЌЁннд  «г— г»я—« гЏ «бЏ”я— жгеѕ бег «б«ћж«Ѕ «б«Џб«гне б «б«дёб«» ж‘«—я Ён ё б,-1
»нЏ ж« Ќ—н яг Џ‘«д  Џн‘ж« ж «ябж« »” Ќ м ѕн «” ќ”—же« Ёняж« џб«Ѕ «бџ«“ жгд »Џѕе «б»д“нд жг‘ е ёѕ—ж«  Ё Ќж« »∆яж«,-1
«бг‘ябе ен Ён «д’«— «бћѕб «бЏёнг «бг‘ябе ен Ён «Ќ“«» ж н«—«   —нѕ ѕ” ж—« —ћЏн« »д ё’ гд «бЌёжё ж«бЌ—н«  »«”г ќЎ— г жег еж гќ«бЁе «б‘—нЏе,-1
ж«Ќѕ »нЎ»б »ё«бе ”днд жЁн «б«ќ— г‘ Џ«н“нде н»ём Ён Ќгбе «б”н”н «б—«ћб «ћ еѕ ж ’ж«»Џе ж—г  Џд Ќ«“г Џ»ѕ «бЏўнг « ЌѕЋ,-1
« е«г гЌгѕ геѕм Џ«яЁ «бг—‘ѕ «б”«»ё бб«ќж«д Џг—е «яЋ— гд Џ«г« »«бё б «бЏгѕ нƒяѕ «д «бЁ»—яе ж’б  гѕ«е«,-1
г”н—«  жгў«е—«  Ём яб «дЌ«Ѕ г’— «б«дёб«» б« нЏ»« »«б—Ё÷ «б‘Џ»н ж«Џб«г «бЏ«— нЌ—÷е Џбм ё б жёгЏ ‘Џ»е б« «Ќѕ не“г «б‘Џ»,-1
«б«‘«—«  «б»–н∆е гд нѕ ж«’«»Џ Џб«Ѕ «б«”ж«дм бгЏ«—÷не Ём Ё—д”«  я‘Ё «бгЏѕд «бЌёнён ббн»—«бне Џдѕ «б«дёб«»ннд,-1
ё«—»  «б”де Џбн «»‘Џ гћ“—е Ён «б «—нќ «б«д”«дн Ё÷ «Џ ’«г —«»Џе ж «бЏнд гбн∆е »«бЌ”—е ж нг“ће« «б«гб ж «б’»— Џбн,-1
жёЁе  «гб бгћ“—е «б« Ќ«ѕне «ѕ«де ж«÷Ќе б,-1
нЏдн »ѕб «д  Џ –— Џд  ж’нЁя  “нѕ «бЎнд »бе » ‘жне д«” ѕќбж« «б”ћжд «н«г яд  г‘џжб« Ён »н“д” Ќж«— «б«ѕн«д,-1
«—ѕжџ«д гЏ«ѕн бб«”б«г нёжѕ ѕжбе Ё«ћ—е жЁ«”ёе,-1
«бё÷«Ѕ «бг’—н « м »г—”н —∆н” г«  ёжбе нЏдн «д д нће «д ќ«»«  «б—∆«”е »«Ўб «бё÷«Ѕ ”бЎе ѕжбе жея–« г—”н еж «бѕжбе г—Ёж÷,-1
«бнжг «б”«»Џ  ёжб «»ж «бЏб« г«÷м ’»«Ќм ж«бя « дм «ћ гЏ« ”—н« »ж”«Ўе Џ—»не е–« «бг«д‘н  я–» я–» я–»,-1
»Џ÷ ќ—нћн «б«“е— нќ—Ёжд Ён ќЎ»е «бћгЏе «ќ»«— г’—,-1
де÷е «бџ—ж— ж«б«д«дне нѕЏге« «бдЁ«ё,-1
«Ќд« ‘Џ» ж «д ж« ‘Џ» Џбн «бЌћ«— Ён —«нн е–« еж «Ќё— ж «ЌЎ Џгб Ёдн Ён  «—нќ г’— ж Ќ”»,-1
’ЌнЁе «бЁћ— »н«д —”гм ж«н  д«н ”  е«ћг г— ÷м ћЏб  «б“г«бя Џ“»е бЁ”«ѕ Џ»—  Ў»нё д»÷,-1
гб«Ќўе џ—н»е Џдѕг« дЎ«б» »‘Ё«Ёне «б гжнб Ё«д «д’«— г—‘Ќнд гЌѕѕнд нЋж—жд жнянбжд «б‘ «∆г ня«ѕ «бг—н» «д нёжб ќ–ждн,-1
гќ«жЁ «бг”бгнд гд «б«ќж«д б«  ёб Џд гќ«жЁ «б«ё»«Ў жбжб«  ж«Ўƒ «б«ќж«д гЏ «бЏ”я—н бг« ж’бд« «бм е–е «бж—Ўе «бЎ«∆Ёне ё÷  Џбне« «бЋж—е де«∆н«,-1
«бд«’»н г—”н Ё «ќ— бнбе бе «” ќѕг гЁ—ѕе «б‘—Џне Џ‘—«  «бг—«  б«д Џёѕе «б‘—Џне Џдѕе ж’б  Ќѕе« же–« Џёѕе дё’е ‘—Џне ён«ѕе «б»Ќ«—де гд “г«д,-1
Џбм «б«ќж«д «дег нЏ—Ёж« «д «б‘Џ» »Џѕ ‘жне еж «ббм ен Џ«гб гЏег »«б м ем бж «” г—ж« Ём дећег «б«—е«»н ж «бг Ў—Ё,-1
гЁн‘ »«”г,-1
еж яб яб» жб« яб»е нг”я гд’» Ё«я— «де ггяд н Ќяг Ён  «—нќ «б»бѕ ѕн Џбм «‘я«бяг «б÷«бе г»«—я «я ж»— ”нд«Ѕ д’—,-1
«бгѕ—” Џ»ѕ «бџЁ«— гЌгѕ «»бџ «б‘—Ўе Џд Ў«б»е  я » Џбм «бЌ«∆Ў н”ёЎ Ќяг «бЏ”я— Ёё»÷ж« Џбне« —ћ«бе «ќ— “гд,-1
»ём «бќжб«  гЌгѕ Џ«ѕб ж «Ќгѕ г«е— » жЏ д‘Ў«Ѕ «б”»ж»е Ќгѕнд ’»«Ќн Џ«н“ нЎбЏег яѕе Џ«ѕн ждя—гег яг«д «Ќ«,-1
«»—“ д‘«Ў бб«дёб«»  Ўен— г’— гд «бЏбг«Ѕ ж«б«Ќ—«— ж«б‘—Ё«Ѕ ж«бгжеж»нд ж«бг Ёжёнд Ём «бћ«гЏ«  ж«бгѕ«—”,-1
«б”–ћ ’ѕёж« ећжг «б«Џб«г Џбм »«”г нж”Ё «–я—ег »ећжг Џг«ѕ «ѕн» жбгн” жќн—м ж еѕнѕег »гё«÷« е »Џѕ «жб Ќбёе «бг—е,-1
«б«‘ —«я Ён «б«” Ё «Ѕ «б»«∆” «Џ —«Ё »‘—Џн е яб г« ЁЏбе г—”н »«Ўб жџн— ‘—Џн жб« «” »Џѕ Џбм «б«ќж«д  “жн— «бд «∆ћ «д« гЏ «бгё«ЎЏе «б‘«гбе,-1
Џбм дЁ” «б«”«” ѕжбе «б»Ў‘ жЌё«—е «бгж«Ўд ѕжбе «ббЏде Џбм «бЌёжё,-1
«ббн г ’ж— «д Ќб г‘ябе «б’Ќ«Ёе «бЌяжгне »«дя  ћн» Ќ м гб«няе —ƒ”«Ѕ  Ќ—н— н»ём џбЎ«дж«бѕбнб я «» ’»«Ќ Ќг«гж нжгн«  ’жЌЁне Ён «б«е—«г,-1
«ќбЏ «н гб«»” Ќг—«Ѕ  — ѕне« ћджѕ «бгж  Ќжбя бд н—Ќгжя яг« бг  гдЏег »—«Ѕе «д” жЎЁжб е гд ё бе г–»Ќе »ж—”Џнѕ,-1
” ўб «”—«∆нб ѕ«∆г« «бЏѕж «б«жб б«г д« жбяд »”»» ћ—«∆ге« жбн” ѕнде« жбж я«д  «”—«∆нб ѕжбе »ж–не ж«— я»  е–е «бћ—«∆г бг«  џн—  Џѕ«ж д« бе«,-1
Ќ м «б«—«ћж“ г«бж‘ гя«д Ём «Џб«г «бЏ«— гЎбж» ёЎнЏ ня—— г« н”гЏ жн гбн,-1
«б«Џб«г б« гў«е—«  ’ж— «бёдж«  г’— ќ«бне же«ѕ∆е «бЎ—Ўж— г’—  ѕЁЏ Ћгд« »«еў« »”»» «бгў«е—«  гнд «бя–«» ябег,-1
жг‘ »Џнѕ ќ«б’  яжд «б‘∆жд «бгЏджне ен «ббн »«Џ «е гд «б«”«” жег »џ»«∆ег «бгЏ «ѕ жёЏж« Ён «бг’нѕе ѕжд  —ѕѕ енгж ж« »џ»«∆ег,-1
г‘«еѕ г–«»Ќ «я ж»— ѕ«—  Ќжб «бЏ«бг ж«м «я«–н» «ж  гЋнбн«  бб«дёб«» бд н’ѕёе« «бЏ«бг,-1
«ж—«ё «б«дёб«» «бжё  жн«” «бЋж«— ѕЏг «бќбнћ «”—«∆нб «бё б «б«Џ ё«б я–» «б«Џб«г Ёёе«Ѕ «б‘нЎ«д,-1
г« «д «–я— «бг—‘ѕ «ж ‘Ёнё «ж г»«—я »дёѕ Ќ м  дЁ Ќ ’Ё«∆Ќ «бёг«ге ж дег— ‘ «∆г гё–Џе еб нжћѕ  ‘«»е Ён Ў—нёе «б Ёян— »нд «б«ќж«д ж«бЁбжб,-1
г«–« »Џѕ «д« ‘«еѕ «бћгнЏ «б«ќж«д жег нЌ«жбжд Ќ—ё г’— ж г–«»Ќ ÷ѕ «бгѕднд «бЏ“б ж«бћджѕ ж«б÷»«Ў еб ед«я гд б«“«б н ЌѕЋ Џд г»«ѕ«—«  ж ’бЌ,-1
Џћ“ «бЌяжге «бг’—не «бг ж«’б Џд «б Џ«гб »Ё«Џбне гЏ «б«“ге ж«ќЁ«ёе« Ён «ѕ«—е гбЁ «бгЁ«ж÷«  гЏ «б’дѕжё »‘Ё«Ёне,-1
»—бг«д г‘яжя Ён ‘—Џн е ”нд ќ» бћде д’Ёе« где «н џн— гЌ«нѕе бж÷Џ ѕ” ж— бг’— жбн” бб«џб»не «бѕ” ж— г’ѕ— «б”бЎ«  жбн” «бЏя” «бг «ее г” г—е,-1
‘«еѕ «б«ќж«д Ќб «б»—бг«д «дёб«» Џбм «бг”н—е «бѕнгжё—«Ўне,-1
”н »н ”н ћд«н«  ‘»—« «бќнге  ё÷н »гЏ«ё»е ”«—ён ”н«—е «бён«ѕн «б«ќж«дн гЌгѕ «б»б «ћн »«б”ћд ”дж«  гЏ «б‘џб ‘«нЁе «б Џ—н’ ж”«ќе,-1
«бёдж«  «бѕндне ж «бё«е—е «бнжг « ёЁбж« жё  г»«—я »«бё«джд »—÷е »дЏнѕ дЁ” «бџбЎ Ќжб «б‘ќ’ бб Ќёнё »”  ёЁб ёд«е ѕе џбЎ,-1
«б«д ќ«»«  «б«ќн—е я«д  »нд «ќ н«—ннд яб«ег« г—,-1
«Џ ё«б «бЁ н«  ѕжд Џ«г« б—Ё÷ед «б«дёб«» Ћг «ћ—«Ѕ «ќ »«—«  Ќгб б»Џ÷ед  ’—Ё«д  Џя” ж÷«Џе «б«дёб«» жќ”е гд ндЁ–жде«,-1
Ён д«” џ«жн« яѕ» жяг«д » ќ«Ё Ёнѕнж г Ё»—я  г«г« гдѕж» д« Ён бн”не «бЌ—не г«ѕќб ‘ «ббћде «’б« »” Ќ—я«  гЁ÷жЌе,-1
«ќ— ќ«Ў— ё»б «бджг «я»— ћ—нге Ён Ќё «бЋж—е жЌё г’— еж «д дЌ—г «дЁ”д« гд «бЁ—’е «бЌёнёне «б н ѕЁЏ ‘еѕ«Ѕ «бЋж—е »«—ж«Ќег гд «ћбе«ж г«“«бж«,-1
н« г—”н н« ќ«нд н« Џгнб Џн«бя «б«г—ня«д ё бже,-1
ябг нд яѕ« н« ж?ѕ «?Ќ»е  г—ѕ «б‘џб Ёне« я«д д’нЁ ж »«г«дебяд »Џѕ »ё  гЏ—’еЁ г« Ќѕ‘ г «?ќж«д н‘яя Ё «б жёнЏ«  дёЎе,-1
